rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1332-dup-0, taylst, rinne, 34, forrest place, wayamba, braddon, 2905, vic, 19512527, 16, 03 93975265, 1701358, 5
rec-302-dup-1, matthew, white, 387, allambee street, cressbrook, chisholm, 2905, sa, 19111015, 35, 02 27972179, 8898791, 4
rec-908-dup-3, isabela, pascoe, 11, companion crescent, bridgewater quest apartments, duffy, 2621, nsw, 19340204, 40, 02 31033839, 7515054, 1
rec-1777-dup-0, erin, white, 80, fred williams crescent, gallagher house, gordon, 2602, , 19080727, 34, 07 89474267, 3158018, 0
rec-141-org,   cade, pannenburg, 20, crofts crescent, , chisholm, 2607, qld, 19610131, , 02 85924068, 6882164, 5
rec-192-org,   deakin, wiseman, 32, nyawi place, spring creek, wanniassa, 2904, qld, 19270409, 30, 08 78749111, 7317054, 9
rec-718-org,   nicholas, grillett, 505, monkman street, , calwell, 2604, nsw, 19131111, 21, 04 93726950, 4972143, 6
rec-225-org,   talyah, hingston, , grayson street, , watson, 2612, vic, , 24, 02 62861581, 1239775, 4
rec-599-org,   , zimmermann, 85, montgomery place, , curtin, 2906, vic, 19160213, , 04 96810565, 8547933, 7
rec-699-dup-3, amy, doman, 38, , tryphinia view, stirling, 2620, wa, 19400402, 26, 07 91830319, 2338584, 6
rec-767-dup-2, tiana, kokorinos, 6, denny street, , ainslhie, 2615, , 19650711, 26, 04 42296340, 7841549, 4
rec-79-dup-0, mitchell, burkevics, 9, verbrugghndstreet, kergunyah, farrer, 2602, nsw, , 31, 04 17952711, 1810809, 4
rec-1600-dup-0, , surikow, 61, ainslie avenue, lakeside gardens tallwoods village, fyshtwixk, 2617, qld, 19751127, , 07 74059079, 6828307, 4
rec-1737-dup-0, quinj, yalumul, 15, samuel caose, , lyons, 2617, , 19521233, 31, 07 86412449, 1803800, 7
rec-1056-dup-0, james, vincent, 23, gouger street, rosehill, ngunnawal, 2607, nsw, 19950234, , 02 23600324, 4828831, 8
rec-1808-dup-1, neneh, burhll, 34, cooney court, , waramanga, 2640, , 19970202, 31, 04 53853310, 3942879, 5
rec-1206-org,   jack, graydon, 17, , , kambah, 2617, qld, 19290412, 33, 02 75486368, 3552421, 6
rec-709-dup-2, lara, tippins, 61, rene street, , chabmn, 2905, nsw, 19021119, 35, 03 28064400, 4434405, 9
rec-710-org,   brydon, ryan, 155, lambrigg street, deependi, waramanga, 2617, nsw, 19520317, 32, 02 82299531, 7989741, 6
rec-581-org,   timothy, shepherd, 51, ellenborough street, , pearce, 2614, nsw, , , 02 58864955, 7275083, 9
rec-541-org,   lara, dumpe, 21, wilkins street, , swinger hill, 2614, nsw, 19930115, 19, 08 20934269, 2765537, 3
rec-692-dup-0, thomas, reid, 148, lobeliaxstreet, wyoming park, fraser, 2902, nsw, 19170208, 31, , 5849189, 3
rec-1162-dup-2, emiizlu, meaney, 388, , , faddneb, 2900, nsw, 19610219, 29, 04 57663973, 6745076, 4
rec-1922-org,   noah, bartel, 44, beetaloo street, , kingston, 2614, wa, 19181128, , 08 85262878, 5714738, 2
rec-1400-org,   chase, mortlock, 303, cataract street, , torrens, 2902, vic, 19300303, , 03 77547746, 6700223, 4
rec-1700-dup-0, taylah, millzr, 4, arndell street, , hughes, 2913, vic, 19506017, 31, 08 58900096, 3216516, 4
rec-1024-dup-1, caxb, rees, 82, beasley street, , holt, 2611, qld, 19371405, 25, 08 51263759, 2864100, 0
rec-1959-dup-4, connor, monteoe, 5, , , waramanga, 2615, , , , , 9394211, 3
rec-370-dup-2, hayer, deakin, 109, riley place, adventist retirement village, charnwood, 2615, qlcj, , 28, 07 34493303, 9420278, 6
rec-977-dup-2, ellie, , 323, bass giaden, engelbert wing, o'malley, 2905, sa, 19850529, , 07 68645958, 5108832, 5
rec-252-dup-1, joel, conaghyy, 198, florence taylor street, , kambah, 9213, , 19790113, 29, 04 10512648, 5729061, 1
rec-1219-org,   braedon, hodby, 87, alroy circuit, , macquarie, 2605, vic, 19010218, 33, 08 63710143, 9525696, 6
rec-296-org,   william, coppola, 342, condamine street, , weston, 2602, nsw, , 29, 03 94255077, 2809666, 1
rec-1861-dup-2, joshua, campbell, 7, werriwa crescent, , conder, 2958, ws, 19221206, 39, , 9656108, 2
rec-889-org,   maliah, hollind, 78, mccormack street, , macquarie, 2614, qld, 19980804, 27, 02 11080187, 9686299, 0
rec-651-org,   caitlin, bowerman, 69, william webb drive, , canberra city, 2615, vic, 19240119, 35, 03 80599198, 4783455, 5
rec-857-dup-2, jafve, grubb, 22, tambo street, brentwood vlge, farrer, 2670, nsq, 19390302, 37, 02 17775565, 7133830, 2
rec-1491-org,   olivia, nguyen, 15, lapsley street, , melba, 2604, , 19501215, 32, 02 94553119, 8062643, 3
rec-347-org,   cooper, bonomo, 42, ashley drive, , isabella plains, 2905, nsw, 19600926, , 03 72257949, 9398453, 8
rec-1364-dup-4, ya, butt, 123, charleston street, , richardson, 2614, sa, 19160703, , 04 90075245, 7759932, 5
rec-1071-dup-1, emma, , 40, barangaroo street, rosetta village, condrr, 2902, qld, 19650530, 20, 08 74899603, 7537682, 8
rec-1574-dup-0, abbye, pascoe, 38, hooker street, , bruae, 2600, vic, , , 02 08132890, 3426926, 0
rec-715-org,   jessica, drinkell, 32, burnett street, north star resort, isaacs, 2602, nsw, 19071005, , 02 92672534, 5448030, 3
rec-791-dup-3, elysse, bahnisch, 52, spainoplacw, , waramanga, 2611, qle, 19020121, 39, 08 62274062, 6361455, 2
rec-1587-dup-1, jamqs, , 24, hodgson crescent, , cook, 2611, qld, 19091325, 35, 07 15816004, 5761513, 8
rec-1268-dup-2, shelbey, neumnx, 1293, tilden place, , stirl ing, 2602, nsw, 19861207, 24, 04 55856027, 2201374, 8
rec-297-org,   lilly, , 19, castleton crescent, , pearce, 2614, qld, 19051117, 24, 04 15741849, 3294252, 8
rec-322-dup-3, liaem, but, 29, carlile street, , narrabundah, 2602, qld, 19251224, 27, 03 56976741, 4859585, 5
rec-1550-dup-0, ethan, indielid, 56, pridham street, berkeley vlge, kambah, 2664, vic, 19830611, 26, 07 74303536, 4016868, 0
rec-1325-org,   kyle, rawlings, 16, falkiner place, apt 8 petrie mansions, calwell, 2905, act, 19370730, 36, 08 60420534, 9335113, 6
rec-1733-dup-1, vibnca, grimaldi, 10, street ms clagan, john curtin hostel, deakin, 2617, nsw, 19980625, 30, 08 75312480, 2613340, 4
rec-1602-dup-2, troy, spcier, 462, octy place, panaroo farm, spence, 2641, nsw, , , 07 95712660, 8146543, 6
rec-1279-org,   isaiah, binns, 133, scantlebury crescent, , braddon, 2604, nsw, 19430522, 32, 07 26522233, 2062852, 5
rec-708-dup-0, mithcll, cuming, 14, beilby place, , fadden, 2603, nt, 19501112, 42, 03 48856020, 6538741, 5
rec-1038-org,   zachariah, kiernan, 106, millen street, , macgregor, 2903, vic, 19860501, 27, 07 44669892, 6728600, 6
rec-814-dup-4, jackson, , 8, canberrswfkvenue, , lyneham, 2914, vic, 19850118, , 08 07438285, 8242306, 0
rec-1557-dup-3, cooper, galkio, 5, dixon drive, fleetview, spence, 2603, wa, 19620405, 22, 03 16789645, 8368576, 5
rec-1542-org,   jake, hawes, 18, chermside street, belleview, farrer, 2904, vic, 19760515, 30, 04 17909510, 9712512, 7
rec-506-dup-1, campbell, kinckd, 21, miles place, glenlee, narrabundah, 6215, nsw, , , 08 56583534, 1229646, 6
rec-1037-org,   emiily, mcgregor, 28, mccullock place, lazy acres, turner, 2904, vic, 19410806, 24, , 6675480, 7
rec-1729-dup-4, clakn, hefgjrd, 4, rescent stricklamd, , palmerston, 2615, nsw, 19351001, 21, 04 03577290, 9699287, 8
rec-169-org,   samuel, godfrey, 331, allchin circuit, , holt, 2904, sa, 19570815, , , 8864340, 9
rec-898-org,   zoe, nguyen, 5, majura road, , giralang, 2605, vic, , 23, 02 04249332, 8928330, 0
rec-1772-dup-4, victoria, harrington, 17, neales street, , , 2602, vcc, , 30, 03 17303941, 3939160, 2
rec-1091-dup-0, kirra, hochuli, 217, stricklandbgcrescent, , deakin, 2611, vic, 19821304, 24, 08 29054728, 8819136, 4
rec-557-org,   grace, , 108, phillip avenue, , palmerston, 2905, qld, 19820222, 26, 07 59906614, 6499584, 7
rec-1747-org,   jemma, turale, 256, stockdale street, , lyons, 2607, vic, 19410101, 39, 03 35791629, 8332632, 9
rec-52-org,   lily, bartel, 37, magrath crescent, harvies haven, deakin, 2607, nsw, 19830614, , 03 00583337, 6589502, 1
rec-897-org,   quinn, longden, 11, tenison-woods circuit, , dickson, 2617, wa, 19321121, 40, , 8594127, 0
rec-1359-org,   amber, serafin, 12, archibald street, c w v, amaroo, 2603, nt, 19250106, 27, 02 22408114, 6331498, 0
rec-472-org,   adam, hulanicki, 15, morgan crescent, harbour town shopping centre, conder, 2615, , 19710517, 35, 07 30724056, 2839558, 6
rec-748-dup-3, zad, paintver, 30, krichauff street, , monash, 2602, nsw, 19301229, 27, 07 50489696, 2195747, 6
rec-1619-dup-3, micah, clota, 4, rowe olace, , charnqwood, 2611, nsw, , 21, 08 87434432, 8488601, 0
rec-1699-dup-0, bailee, jolw, 16, brockman street, , reiud, 2905, sa, 19210217, , 08 98592584, 1209297, 3
rec-1891-dup-4, liam, rees, 10, chandlerfstreet, , amaroo, 2706, wa, 19610427, , 08 31566910, 9717741, 2
rec-1634-org,   andie, worsley, 6, curlewis crescent, redhill, braddon, , nsw, 19200320, 34, 03 94159816, 7700195, 5
rec-882-dup-0, , pyrobs, 52, castlereagh crescent, , higgins, 2905, vic, 19860702, 22, 03 69847520, 4263039, 3
rec-1183-org,   thomas, baynes, 8, marr street, , kambah, 2902, nsw, 19871226, 22, 08 95029051, 4875181, 1
rec-1974-dup-0, jamie, formiayella, 157, kneebone street, villa 2, kalen, 2671, , 19600704, , 03 94089775, 4168443, 4
rec-1773-dup-2, alexandra, clakie, 9, seddon lplace, , bartin, 2605, qld, , 32, 08 49088580, 9880811, 5
rec-1781-dup-0, tahoa, bellivg, 1, davidson street, ochiltnree, macgregor, 2607, vic, 19670603, 29, 04 22282470, 2245180, 6
rec-1641-dup-0, brock, manfxeld, 29, de graaff street, , evapt, 2641, qld, 19910501, , 08 67049141, 7092182, 8
rec-1593-org,   aimee, cochrane, 15, waldock street, mirani, chisholm, 2607, nsw, 19600312, 28, 07 33040035, 2496423, 1
rec-671-dup-0, noah, orpwood, 1154, medley street, , gowew, , sa, 19610101, , , 6127325, 9
rec-1599-dup-0, flynn, clark, 238, jabanungga avenue, , calwell, 2602, vic, 19460924, 23, 07 51964927, 9517547, 6
rec-1952-dup-0, luke, mcmuldn, 52, colmer street, , kalebe, 2902, nsw, 19551214, 34, 08 09531597, 6422275, 3
rec-22-dup-1, tiarna, bastereedhea, 8, bushby place, , belconnen, 2614, , 19010818, 33, 03 61900210, 1990212, 2
rec-427-dup-0, stella, cerchi, 1121, burkitryreet, darlington, narrabundah, 2913, qld, 19021127, 35, 03 26557523, 4116747, 4
rec-1501-dup-1, amelia, bowerjman, 1, buckley circuit, , weston, 2615, , , 32, 03 06400880, 3578700, 0
rec-1824-org,   oliver, mason, 82, keverstone circuit, oakridge park, kambah, 2617, , 19260221, 27, 03 67440240, 4290245, 9
rec-274-org,   jacob, eyles, 8, copland drive, , ngunnawal, 2903, qld, 19991214, 43, 07 23913622, 2395556, 8
rec-135-org,   luke, van rossen, 39, hutchins street, , cook, 2617, qld, 19051001, 30, 08 94449392, 1242922, 3
rec-1867-org,   jaime, coleman, 32, jandamarra street, , rivett, 2615, nsw, 19250607, , 08 28062628, 9825932, 3
rec-1525-dup-1, mitchell, moejzn, 332, buzacott place, , theodore, 2611, nsw, 19930911, 21, 02 25604881, 1457438, 9
rec-1140-dup-2, joshua, green, 840, whiteside court, , calrell, 2614, vic, 19800607, 64, 07 75187120, 1940017, 5
rec-303-org,   benjamin, deakin, 11, shakespeare crescent, , ngunnawal, 2617, qld, 19580407, , 03 87394088, 3067848, 8
rec-1719-org,   isaac, dent, 27, burnie street, , richardson, 2611, wa, 19290104, , 08 72785002, 2045477, 6
rec-1384-org,   jessica, calhourn, 804, lovegrove place, hilltop hostel rowethorpe, hawker, 2615, tas, 19920917, , 04 25267792, 8717087, 3
rec-89-dup-3, matilda, ahmed, 120, murrung vcsacent, , rivett, 2603, sa, 19310306, 32, 08 12725533, 8784410, 0
rec-185-org,   holly, purdon, 60, quandong street, , torrens, 2905, qld, 19840630, 33, 03 18507730, 5085683, 3
rec-1532-org,   charlie, simmonds, 15, haverfield place, , aranda, 2902, act, 19490817, , 07 90787494, 6700314, 5
rec-1404-org,   tara, coleman, 1259, pandanus street, bungarra, kambah, 2615, , 19961119, , 03 24409505, 4829295, 9
rec-1143-dup-0, jessica, gldmxn, 6, wattle street, , evatt, 2615, vic, , 20, 07 25445637, 4536588, 7
rec-1099-org,   schkirra, coleman, 101, melbourne avenue, , kambah, 2905, tas, 19170214, 28, 03 47963487, 9683354, 1
rec-1994-dup-0, zoe, boocock, 6, dyett circuit, the pines hostel, , 2902, vic, 19040725, 28, 02 62807249, 3256140, 9
rec-409-org,   eleanor, henderson-wilson, 41, casey crescent, brinjarry, gordon, 2904, vic, 19810123, 29, 04 87045032, 4353940, 2
rec-1177-dup-1, ethan, mccarthy, 9, dryandra street, , floreuy, 2604, vic, 19920111, 28, 04 56889242, 9570463, 9
rec-63-org,   michael, marovich, 3, pennefather street, , macgregor, 2902, nsw, 19650505, 32, 08 32116265, 8886410, 9
rec-907-dup-1, angus, ho, 17, chaselint dtreet, wildefell, torrenw, 2612, qlkd, 19371011, 39, 02 48524341, 2202785, 8
rec-605-dup-0, kazuki, bissett, 25, creswell street, , rivett, 2934, qld, 19740925, 72, 02 14896922, 2537854, 1
rec-1477-dup-3, aidyn, varcoe, 4, holman street, , curtin, 2959, qlfc, , , 02 32483988, 1206743, 8
rec-378-dup-3, jake, ryjy, 39, crhscent dalley, rocklands, stirling, 2604, nsw, 19250722, 37, 08 45414912, 1825320, 4
rec-1093-org,   andrew, chandler, 18, coglin place, doocarrick, kambah, 2615, nsw, 19150316, , 08 55399872, 4869668, 4
rec-1363-org,   jesse, shadbolt, 6, moore street, torrington, gilmore, 2905, vic, 19500606, 20, 03 91182273, 6506326, 7
rec-58-org,   , leon, 12, bruning street, , gordon, 2903, , 19990420, 40, 07 60602402, 2633068, 6
rec-942-dup-0, dylan, mcgurk, 103, raymond street, , chapman, 2605, nsw, 19200125, , 08 79181007, 8800526, 1
rec-1239-org,   flynn, barzen, , prichard circuit, , weetangera, 2906, vic, 19420221, 23, 03 87538215, 9056365, 1
rec-669-dup-2, grace, ryan, 10, murranji street, , mason, 2602, nds, 19880614, 28, 08 76248763, 2850070, 1
rec-576-org,   daniel, faskheev, 8, fullagar crescent, rockview, aranda, 2603, wa, 19100719, 34, 02 87563434, 6936835, 9
rec-938-org,   jessica, kubenk, 11, birubi place, yarramac, banks, 2615, sa, 19990615, 28, 03 52204276, 1764223, 1
rec-1586-dup-1, , ryan, 33, fidge street, , reid, 6023, qld, 19370411, 38, 07 12820810, 9516353, 0
rec-506-dup-0, kincaid, campbell, 21, miles place, , narrabubdah, 2164, nww, , , 08 56583534, 1229626, 6
rec-1967-org,   connor, kalnins, 200, hawdon street, , richardson, 2614, qld, 19080131, 33, 03 84578298, 3444121, 4
rec-515-dup-0, olivia, selth, 55, james scott close, , garran, 2651, qld, , , 02 14020134, 4471859, 8
rec-1190-dup-0, lachlan, drinkell, 6, warragamba avenue, , deakin, 2297, nsej, 19921205, 31, 04 00504870, 6554685, 9
rec-1044-dup-1, mikaeoa, edakkadan, 30, ovens street, , lyneham, 2605, nsw, 19760784, 41, 08 78708065, 4958424, 1
rec-988-org,   adam, rees, 27, karrugang circuit, , curtin, 2903, qld, 19050712, 33, 04 53767925, 9346073, 0
rec-748-dup-1, zac, paintet, 306, krichaufffstreet, , monash, 2620, nsw, 19301229, 27, 07 50489696, 2195679, 6
rec-548-dup-2, brayden, vick, 45, , tupelo, waramanga, 2611, vic, 19050840, 37, 04 18730841, 5265658, 2
rec-608-org,   chloe, bishop, 12, hooper crescent, , downer, 2615, sa, 19620825, , 04 61924201, 1535567, 8
rec-1227-dup-3, james, braunack, 104, dacomb court, balladong house, kaleen, 2614, nsw, 19301130, 32, 04 63029514, 1996678, 0
rec-200-dup-1, , coulks, 10, leahy close, , richardson, 2611, nsw, 19050354, 31, 07 21998270, 9479515, 1
rec-209-org,   domenique, hoffman, 10, spensley place, lynden grv, yarralumla, 2607, nsw, 19490308, 30, 03 26807080, 6368550, 6
rec-574-org,   lucas, mcgregor, 24, owen dixon drive, , isabella plains, 2602, qld, 19531106, 29, 03 89126006, 3133834, 2
rec-640-dup-0, jasmyn, green, 10, bonython street, , isabell pclains, 2603, act, 19416073, , 07 03397191, 5287204, 4
rec-484-dup-3, lachlan, vandeeqber, 10, barada crescent, ctge 25, campbeokl, 2611, vic, 19500603, 28, 04 89428031, 6488748, 0
rec-1521-dup-1, darcie, res, 20, caladenia street, , hughe, 2905, , 19361226, , 07 66323180, 5351305, 5
rec-1431-org,   zachary, white, 21, wheeler crescent, , narrabundah, 2903, vic, 19980717, , 04 68314210, 7703826, 5
rec-1784-org,   zarlia, osterman, 7, fleetwood smith street, australia fair medical west centre, rivett, 2904, tas, 19360530, , 04 42285572, 6899046, 5
rec-1741-dup-0, willow, , 42, dendywralce, , conder, 2066, , 19130503, 24, 08 10263128, 6184144, 0
rec-1191-org,   benjamin, speight, 6, ryrie street, , florey, 2602, vic, , 32, 07 96708420, 6940167, 4
rec-595-dup-0, madiwon, gold, 8, cuthbertsobdrescent, tesbury, fyshwick, 2617, vic, 19702031, 22, 08 93684505, 2410339, 7
rec-10-dup-3, joel, brokenshire, 25, mcclelland avenue, , arana, 2602, qld, 19499617, 24, , 9754629, 0
rec-1373-dup-0, haylee, ldauas, 257, karrugang circuit, wattle brae, o'connor, 2615, wa, 19511222, 20, 02 89349114, 9014790, 7
rec-444-dup-4, amy, khuc, 19, sculptor street, , nicholls, 2607, wa, 19802412, 37, 03 98468003, 1591538, 6
rec-584-dup-2, lachlan, trathen, 49, reay place, , holt, 2913, ndn, 19390502, 22, 08 65873939, 7745533, 0
rec-1171-dup-0, , paterdon, 21, seccomboenplace, , theodore, 2615, vic, 19820721, 31, 04 14366920, 2891838, 0
rec-1705-dup-4, max, harrington, 21, ringrose crscent, , conder, 2913, wa, 19850821, 39, 07 07501294, 2910983, 6
rec-259-dup-1, charles, jardine, 12, belconnen way, , ngunnawal, 2713, nsw, 19920715, 25, 04 83126208, 3843619, 2
rec-506-dup-2, campbell, kincaid, 26, miles place, glenlee, narrabundah, 2614, nsw, , , 08 56534634, 1229626, 6
rec-1311-dup-1, amber, crofts, 35, mugga way, horse-shoe bend, ainslie, 2904, vic, 19410426, 22, 04 09787881, 4151982, 7
rec-741-dup-0, , nguyen, 63, , welcome swallow angus illalangi rmb 1800, gordon, 2903, nsw, 19220831, 19, 04 71928237, 2073879, 8
rec-442-org,   harry, sariago, 34, jobson place, , waramanga, 2605, nsw, 19920425, 29, 07 52046729, 7872135, 6
rec-1364-org,   ryan, butt, 123, charleston street, unt 2, richardson, 2614, sa, 19160703, 19, 04 90075245, 7759932, 5
rec-162-org,   ainsley, mcclelland, 9, magennis place, , kambah, 2602, tas, , , 08 61948432, 4764877, 1
rec-1401-org,   thomas, bridgland, 9, summers place, mclean vlge, torrens, 2615, , 19141206, , 08 12735016, 6443443, 5
rec-759-org,   alexander, robison, 182, paul coe crescent, royal brisbane hospital, rivett, 2904, vic, 19090617, , 02 34990982, 7540601, 0
rec-1804-org,   connor, butt, 21, mcnicoll place, wombat hill, richardson, 2617, , 19400830, , 04 36072185, 2397258, 7
rec-1677-org,   liam, noble, 105, banambila street, , bonython, 2905, nsw, 19820608, , 03 66609183, 4503420, 1
rec-658-org,   benjamin, webb, 370, spowers circuit, , stirling, 2617, qld, 19871016, 31, 08 21367936, 4190353, 2
rec-1978-dup-0, isabelle, stranjr, 466, callaghan street, , bonython, 2614, , 19870403, 27, 04 69841562, 4259447, 9
rec-1416-dup-2, mary, redi, 47, churchill way, , 2913, o'connor, nsw, 19640425, 31, 03 80859509, 9547175, 4
rec-1024-org,   casey, rees, 82, beasley street, , holt, 2611, qld, 19731105, 25, 08 51263759, 2864100, 0
rec-996-org,   ethan, heerey, 27, ballarat street, , ngunnawal, 2903, nsw, 19290316, 19, 04 74842640, 9607627, 3
rec-928-dup-2, oliver, depares, 24, mundawari, , higgins, 2606, , 19510529, 26, 07 11998724, 7430637, 7
rec-915-org,   chelsie, morrison, 47, browne place, , belconnen, 2615, vic, , 27, 08 13707893, 7757972, 9
rec-138-dup-1, logan, brugrn, 71, mackellar crescent, , aranda, 2602, vic, 19631225, 24, 07 53763659, 9222166, 7
rec-1261-dup-0, wilheim, ryan, 88, may mills close, collier park vlge, palmerston, 2611, , 19460707, 42, 02 80991529, 1005089, 4
rec-1462-dup-1, sires, lily, 28, starlin place, peridon vlge, amaroo, 2611, nsw, 19920519, 44, 02 67527958, 8962426, 1
rec-616-dup-2, noh, godfrey, 6, brigalow street, , 260a, mebla, wa, 19810801, 26, , 9929595, 7
rec-1535-dup-1, matiwe, lanzotti, 844, chave street, treleen, watson, 2615, qsld, 19210420, , 08 90515911, 6740966, 7
rec-1738-org,   mitchell, ho, 586, dixon drive, upper ross medical centre, macgregor, 2611, nsw, 19300823, 23, 04 73292574, 2468059, 7
rec-1338-org,   shandril, tourlis, 2, lumholtz place, eddington, monash, 2615, wa, 19901103, 18, 03 33838627, 3482133, 1
rec-278-org,   spencer, dinnison, 9, taggerty street, s 477, florey, 2606, sa, 19731218, 29, 07 53380955, 2855194, 6
rec-319-org,   callum, nurse, 63, mcintosh street, st georges park, yarralumla, 2902, nsw, 19940101, , 08 21920551, 5660574, 4
rec-1327-org,   tylah, green, 12, mermaid street, , nicholls, 2604, nsw, 19870526, 25, 02 38689969, 1600802, 6
rec-884-dup-1, jawmne, mccarthy, 15, byrne srrjeet, , flynn, 2614, nsw, 19610904, , 03 98283962, 6593142, 7
rec-1562-dup-1, rhys, belding, 93, duffy treet, , kambah, 2602, , 19080304, 37, , 8413817, 5
rec-12-dup-1, emiily, mashberg, 77, agnew sreet, , yarralumla, 2617, voc, 19111214, 36, 04 67130252, 1149426, 7
rec-1425-dup-0, aian, exckfl, 77, davenport street, ponderosa, braddon, 2906, nsw, 19740501, 32, 04 11337915, 6308048, 7
rec-641-dup-0, madeleine, reid, 13, miller street, crystal falls, calwell, 2907, vic, , 26, 04 85370177, 1190591, 9
rec-1086-org,   tayah, baillie, 21, holder street, tinaroo falls, evatt, 2602, nsw, , 40, 03 15006471, 8293245, 1
rec-1383-dup-0, jacob, scappanbra, 34, medley street, , gordon, 2605, q, 19090527, , 04 00786651, 6025797, 6
rec-1529-dup-1, liam, verschoor, 2, the national capitz o private hospital, , gordon, 2611, sa, 19228009, 26, 02 33889721, 7586326, 0
rec-198-dup-2, thomzs, gredn, 3, antill street, burundah, fly, 2671, qld, 19560321, 28, 07 93823931, 6539449, 2
rec-1880-dup-1, arren, bishop, 37, jinka street, , wanniassa, 2085, qld, , 53, 02 45058165, 7682080, 4
rec-1377-dup-0, lewod, , 164, thompson place, , deakin, 2615, , 19830731, 31, 07 94756369, 8159334, 9
rec-744-dup-0, alexqnder, reid, 91, spinifex street, , waramanaga, 2904, sa, 19750414, 32, 07 06619340, 7856583, 7
rec-767-dup-3, tiana, kokorinos, 2, denny street, , ainslie, 2615, , 19571201, 26, 04 42936340, 7841549, 4
rec-1150-dup-1, lssh, tiffih, 1, kauper sgreet, , monash, 2614, vic, 19870501, 29, , 4469362, 8
rec-692-dup-4, thomas, reid, 18, lobelia dtreet, wyomiug park, fraswyfr, 2902, nsw, , 31, , 5849189, 3
rec-631-org,   vincent, whillas, 42, kosciusko avenue, burnside, isaacs, 2904, nsw, 19341110, 34, 08 52244205, 3383521, 4
rec-1419-org,   amy, hanks, 4, jacob place, , holt, 2611, nsw, 19160811, 25, 07 49009352, 5324484, 7
rec-247-org,   amy, toso, 23, budd place, villa 513, dunlop, 2617, tas, , , 04 62837393, 6755771, 1
rec-1589-dup-0, diampnd, reic, 9, elder street, peridon vlge, dunlop, 2905, qld, 19301015, , 04 86003512, 3651240, 8
rec-1667-dup-1, tasy, meadows, 28, axon street, , kambah, 2905, vic, 19010650, , 04 11092678, 7454520, 4
rec-89-dup-2, matklda, ahmed, 11, murrung cmescent, , rivett, 2603, sa, 19310306, 32, 08 12056533, 8784410, 0
rec-375-dup-1, isaglla, grireson, 47, ferguson circuit, , aranda, 2607, , , , 08 18754057, 7213664, 4
rec-1844-org,   jordyn, wiseman, 22, solly place, , hawker, 2614, qld, 19181111, 41, 02 78260456, 6347262, 6
rec-1984-dup-3, benjzijn, clarke, 1, chandlef street, glenapp, o'malley, 2905, nsw, 19840202, 30, 08 86440347, 6568504, 4
rec-1675-dup-0, makenzie, maynard, 21, cleeve place, , calwpl, 2904, , 19890809, , , 9381170, 2
rec-848-org,   alexander, dorrell, 1, dixon drive, , monash, 2612, qld, 19811020, 30, 02 02969260, 2244592, 3
rec-1306-org,   charlotte, kellow, 12, goyder street, st james, kambah, 2605, , 19500724, 24, 02 56631232, 3890609, 2
rec-1722-dup-0, kelsey, lowe, 19, tiptree crescent, , florey, 2904, sa, 19170213, , 07 22004834, 8133413, 5
rec-400-org,   hari, boutchard, 36, griffiths street, rowethorpe, page, 2617, qld, 19470903, 41, 04 67453772, 9566165, 2
rec-1331-dup-0, morgan, george, 53, cuzens place, , kambah, 2931, qld, 19621223, 25, 08 47211937, 8123228, 0
rec-1338-dup-0, shandril, tourlis, 2, lumholta pnace, eddington, monash, 2615, wa, 19901273, 18, 02 44043103, 3482313, 1
rec-1802-dup-0, hayley, spicer, , john clelandc rescent, hazel gill, florey, 2617, vic, 19750613, 17, 07 07631700, 6504672, 5
rec-702-dup-0, dante, asche, 1942, phillip avenue, , o'connor, 2611, vix, 19903032, 29, 02 46118385, 1561927, 3
rec-971-org,   sophie, pendergrast, 100, robinson street, st andrew's village, monash, 2602, vic, 19810412, 33, 02 34230405, 5735807, 8
rec-1951-dup-0, charlotite, newey, 64, ragless circuit, , bradcon, 2905, , 19071106, 28, 04 27878367, 6852489, 7
rec-1194-dup-3, nemesia, mcgreokor, 12, nambucca street, murray vale lodge, reid, 2611, wa, 19240320, 27, 04 20129166, 8079724, 3
rec-1379-dup-1, paige, kulbach, 56, edge place, , isaacs, 2906, vic, 19220823, 32, 04 10384686, 2821185, 9
rec-1342-org,   isabella, white, 5, dewar place, , lyneham, 2904, , 19560912, 30, 08 06281819, 5827298, 9
rec-344-dup-2, jack, pascoe, 209, john russell circuit, wundaru, o'connor, 2602, nx, 19521113, 42, 04 77631745, 9020191, 7
rec-1873-dup-1, sarah, neunannn, 9, mouat street, rocklea, macarthur, 2913, nsw, , 20, 08 25807156, 1321215, 8
rec-1299-org,   emiily, paterson, 27, currie crescent, , mckellar, 2906, nsw, 19360504, 34, 03 80447945, 6062881, 0
rec-1205-org,   isabella, dignam, 12, , living springs, mckellar, , qld, 19640212, , 04 46482282, 4305185, 5
rec-1518-org,   sophie, coppinger, , loder place, , mawson, 2614, wa, , , 08 97173021, 5062578, 5
rec-1125-dup-3, gabraekle, marshman, 15, bougainville street, leicestershire, wanniassa, 2615, nsi, 19231008, 21, 03 68703852, 4669591, 7
rec-398-dup-3, jarvis, collionsn, , deumonga court, paradise stud, aranda, 2923, nsw, 19060827, 34, , 8389609, 9
rec-1855-dup-1, thomas, toemnye, 74, braine street, , ainsliye, 2900, vic, 19680906, , , 1317992, 6
